"ID","Text","Language","Type","Author Name","Author Username","View Count","Reply Count","Retweet Count","Quote Count","Favorite Count","Bookmark Count","Created At","Tweet URL","Source","hashtags","urls","media_type","media_urls"
"1941341699374186746","HAPPY 4TH OF JULY!
🎇🎆🇺🇸🦅https://t.co/54aoHX14mj","en","Tweet","Donald J. Trump","realDonaldTrump","38141626","41657","53469","2617","483360","10543","2025-07-05 11:41:44","https://x.com/realDonaldTrump/status/1941341699374186746","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1941337129197445120/vid/avc1/3840x2160/WsXfNzoSjOuZ7txD.mp4?tag=21"
"1941244891578904902","https://t.co/PTPGtD7bjV","zxx","Tweet","Donald J. Trump","realDonaldTrump","38767685","16027","23026","715","138961","4029","2025-07-05 05:17:03","https://x.com/realDonaldTrump/status/1941244891578904902","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","https://x.com/i/broadcasts/1BRJjmBzAEwGw","",""
"1937917613989859810","https://t.co/dQgHNdzAXb","zxx","Tweet","Donald J. Trump","realDonaldTrump","79950691","53145","61578","3852","472461","11685","2025-06-26 00:55:38","https://x.com/realDonaldTrump/status/1937917613989859810","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GuTdzKoWMAAj13D.jpg"
"1937689416501187006","https://t.co/z5HB3iOgwQ","zxx","Tweet","Donald J. Trump","realDonaldTrump","89305274","48559","63838","4893","529830","14629","2025-06-25 09:48:52","https://x.com/realDonaldTrump/status/1937689416501187006","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GuQOQYCXEAAsv60.jpg"
"1936612737875956028","https://t.co/2uweRciDEo","zxx","Tweet","Donald J. Trump","realDonaldTrump","184026588","154381","110183","16980","1199325","25778","2025-06-22 10:30:31","https://x.com/realDonaldTrump/status/1936612737875956028","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GuA7BcwW8AATE-I.jpg"
"1936603680805097741","https://t.co/2OYrMFlw46","zxx","Tweet","Donald J. Trump","realDonaldTrump","88117057","47187","63417","6435","416418","34073","2025-06-22 09:54:32","https://x.com/realDonaldTrump/status/1936603680805097741","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","https://x.com/i/broadcasts/1DXxyqpYydkxM","",""
"1936573183634645387","https://t.co/wu9mMkxtUg","zxx","Tweet","Donald J. Trump","realDonaldTrump","264443725","173952","135032","58188","1239584","62080","2025-06-22 07:53:21","https://x.com/realDonaldTrump/status/1936573183634645387","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GuAXDBLXAAA2KxP.jpg"
"1935016621569179804","https://t.co/4sy7jjESGk","zxx","Tweet","Donald J. Trump","realDonaldTrump","135401060","83230","60782","11990","588746","16475","2025-06-18 00:48:08","https://x.com/realDonaldTrump/status/1935016621569179804","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GtqPXO6W8AAoliY.jpg"
"1935016557224050887","https://t.co/VoUY2xVnyK","zxx","Tweet","Donald J. Trump","realDonaldTrump","104047728","64584","57710","10308","509015","20818","2025-06-18 00:47:52","https://x.com/realDonaldTrump/status/1935016557224050887","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GtqPTaxWMAA9yaB.jpg"
"1935016454644023767","https://t.co/QcySkOWWGN","zxx","Tweet","Donald J. Trump","realDonaldTrump","107541107","53740","50784","7338","558135","20017","2025-06-18 00:47:28","https://x.com/realDonaldTrump/status/1935016454644023767","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GtqPNeWXcAACtBm.jpg"
"1934008938334228752","https://t.co/8C5WxKK3nc","zxx","Tweet","Donald J. Trump","realDonaldTrump","60447347","35806","49842","2959","308208","14055","2025-06-15 06:03:57","https://x.com/realDonaldTrump/status/1934008938334228752","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","https://x.com/i/broadcasts/1ZkKzYrovPaxv","",""
"1929687626216280184","https://t.co/U8OkJT3IEK","zxx","Tweet","Donald J. Trump","realDonaldTrump","38119913","33295","26897","1218","177017","4222","2025-06-03 07:52:36","https://x.com/realDonaldTrump/status/1929687626216280184","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1929205310675099648/vid/avc1/2456x1080/_XFiZiJ97UT4FaFh.mp4?tag=16"
"1929591031139360976","https://t.co/GmmP5VddGr","zxx","Tweet","Donald J. Trump","realDonaldTrump","73059432","39889","55554","3001","406048","9920","2025-06-03 01:28:46","https://x.com/realDonaldTrump/status/1929591031139360976","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GsdI0M-WIAAFl1r.jpg"
"1928797140408533377","https://t.co/ttc8fsXNVF","zxx","Tweet","Donald J. Trump","realDonaldTrump","38197131","31388","58401","4614","448219","12007","2025-05-31 20:54:08","https://x.com/realDonaldTrump/status/1928797140408533377","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1928796983952592896/vid/avc1/964x902/pfVtRRxlMAxiCz2-.mp4?tag=21"
"1927090010353721796","https://t.co/b19JtrkCiS","zxx","Tweet","Donald J. Trump","realDonaldTrump","47245465","23679","42535","1834","319860","7354","2025-05-27 03:50:36","https://x.com/realDonaldTrump/status/1927090010353721796","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1927089950253559808/vid/avc1/1350x1080/Dxp39MZlg3znZ7Ir.mp4?tag=21"
"1926281665929691590","https://t.co/ymnea3Wf69","zxx","Tweet","Donald J. Trump","realDonaldTrump","47802586","13928","20400","667","117872","4025","2025-05-24 22:18:32","https://x.com/realDonaldTrump/status/1926281665929691590","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","https://x.com/i/broadcasts/1zqKVjMolLwKB","",""
"1925548216243703820","“THE ONE, BIG, BEAUTIFUL BILL” has PASSED the House of Representatives! This is arguably the most significant piece of Legislation that will ever be signed in the History of our Country! The Bill includes MASSIVE Tax CUTS, No Tax on Tips, No Tax on Overtime, Tax Deductions when you purchase an American Made Vehicle, along with strong Border Security measures, Pay Raises for our ICE and Border Patrol Agents, Funding for the Golden Dome, “TRUMP Savings Accounts” for newborn babies, and much more! Great job by Speaker Mike Johnson, and the House Leadership, and thank you to every Republican who voted YES on this Historic Bill! Now, it’s time for our friends in the United States Senate to get to work, and send this Bill to my desk AS SOON AS POSSIBLE! There is no time to waste. The Democrats have lost control of themselves, and are aimlessly wandering around, showing no confidence, grit, or determination. They have forgotten their landslide loss in the Presidential Election, and are warped in the past, hoping someday to revive Open Borders for the World’s criminals to be able to pour into our Country, men to be able to play in women’s sports, and transgender for everybody. They don’t realize that these things, and so many more like them, will NEVER AGAIN happen!","en","Tweet","Donald J. Trump","realDonaldTrump","63377146","42391","53671","5452","348537","15262","2025-05-22 21:44:04","https://x.com/realDonaldTrump/status/1925548216243703820","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"1925201677914603580","https://t.co/ZuagVWL4KS","zxx","Tweet","Donald J. Trump","realDonaldTrump","91657048","45080","64978","8443","542372","18478","2025-05-21 22:47:03","https://x.com/realDonaldTrump/status/1925201677914603580","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1925201565087891458/vid/avc1/2160x2120/SccBG6M7hA7VbBD9.mp4?tag=21"
"1924523182909747657","https://t.co/q5CPyHZkLD","zxx","Tweet","Donald J. Trump","realDonaldTrump","66901816","39955","61192","6841","457866","17882","2025-05-20 01:50:57","https://x.com/realDonaldTrump/status/1924523182909747657","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GrVHoqEW4AA58wT.jpg"
"1923793436068487574","🇦🇪🇺🇸 https://t.co/7fRFm4zCL5","qme","Tweet","Donald J. Trump","realDonaldTrump","42719420","14305","26445","1302","189068","9576","2025-05-18 01:31:12","https://x.com/realDonaldTrump/status/1923793436068487574","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1923793369672626176/vid/avc1/1636x720/mJz-zRKSPjgeHInC.mp4?tag=21"
"1923793069138178293","🇶🇦🇺🇸 https://t.co/v1NwTQPWLO","qme","Tweet","Donald J. Trump","realDonaldTrump","58453502","15520","43132","1924","318299","13221","2025-05-18 01:29:44","https://x.com/realDonaldTrump/status/1923793069138178293","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1923793010384416769/vid/avc1/1364x720/ntmxuwG5u5VPg2OS.mp4?tag=21"
"1923792625028497464","🇸🇦🇺🇸 https://t.co/i5cRnVmaFv","qme","Tweet","Donald J. Trump","realDonaldTrump","53499125","12891","46141","1979","323006","18546","2025-05-18 01:27:58","https://x.com/realDonaldTrump/status/1923792625028497464","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1923792565490286592/vid/avc1/1364x720/VhTfRDMg-BjJuv3x.mp4?tag=21"
"1923432648103333919","THE SUPREME COURT IS BEING PLAYED BY THE RADICAL LEFT LOSERS, WHO HAVE NO SUPPORT, THE PUBLIC HATES THEM, AND THEIR ONLY HOPE IS THE INTIMIDATION OF THE COURT, ITSELF. WE CAN’T LET THAT HAPPEN TO OUR COUNTRY!","en","Tweet","Donald J. Trump","realDonaldTrump","55305846","32970","49133","4843","315524","6867","2025-05-17 01:37:33","https://x.com/realDonaldTrump/status/1923432648103333919","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"1923427418913616200","Republicans MUST UNITE behind, “THE ONE, BIG BEAUTIFUL BILL!” Not only does it cut Taxes for ALL Americans, but it will kick millions of Illegal Aliens off of Medicaid to PROTECT it for those who are the ones in real need. The Country will suffer greatly without this Legislation, with their Taxes going up 65%. It will be blamed on the Democrats, but that doesn’t help our Voters. We don’t need “GRANDSTANDERS” in the Republican Party. STOP TALKING, AND GET IT DONE! It is time to fix the MESS that Biden and the Democrats gave us. Thank you for your attention to this matter!","en","Tweet","Donald J. Trump","realDonaldTrump","39593576","19423","40369","2490","232103","4719","2025-05-17 01:16:46","https://x.com/realDonaldTrump/status/1923427418913616200","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"1922347924987474196","https://t.co/DskIpIscnd","zxx","Tweet","Donald J. Trump","realDonaldTrump","36030849","15699","27258","1186","141393","6329","2025-05-14 01:47:15","https://x.com/realDonaldTrump/status/1922347924987474196","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","https://x.com/i/broadcasts/1OdKrDyQPLyJX","",""
"1921911904429088892","https://t.co/9uLRtPVKpp","zxx","Tweet","Donald J. Trump","realDonaldTrump","71984852","27779","51788","4534","440754","10053","2025-05-12 20:54:40","https://x.com/realDonaldTrump/status/1921911904429088892","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GqwAsLDWsAAe7pQ.jpg"
"1921911844026954234","https://t.co/1Y5vg9zbEx","zxx","Tweet","Donald J. Trump","realDonaldTrump","55071055","26780","37851","2897","274288","6041","2025-05-12 20:54:25","https://x.com/realDonaldTrump/status/1921911844026954234","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GqwAosfXkAAd0nE.jpg"
"1921699954696855934","https://t.co/ifaRjPPHvv","zxx","Tweet","Donald J. Trump","realDonaldTrump","51465924","17037","41917","2086","345208","6004","2025-05-12 06:52:27","https://x.com/realDonaldTrump/status/1921699954696855934","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/Gqs_7DzXgAAcSHG.jpg"
"1921174163848401313","https://t.co/lRPhZpugBV","zxx","Tweet","Donald J. Trump","realDonaldTrump","136238514","120964","117062","35789","983506","24672","2025-05-10 20:03:09","https://x.com/realDonaldTrump/status/1921174163848401313","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GqlhuBbWQAE3nQ-.jpg"
"1921008311492624867","Today, I signed an Executive Order to launch the first-ever self-deportation program. Illegal aliens who stay in America face punishments, including—sudden deportation, in a place and manner solely of our discretion. TO ALL ILLEGAL ALIENS: BOOK YOUR FREE FLIGHT RIGHT NOW! https://t.co/LO4eyfhZOq","en","Tweet","Donald J. Trump","realDonaldTrump","75052049","30738","70736","7695","468691","24340","2025-05-10 09:04:06","https://x.com/realDonaldTrump/status/1921008311492624867","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1921008177753030657/vid/avc1/1280x676/WDMN_sl5HHoZDeuE.mp4?tag=21"
"1920670100987740317","🇺🇸🇬🇧 https://t.co/rGKLly0JtS","qme","Tweet","Donald J. Trump","realDonaldTrump","52126883","13687","32590","1255","280719","9060","2025-05-09 10:40:11","https://x.com/realDonaldTrump/status/1920670100987740317","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1920670040162009088/vid/avc1/1280x720/7Qm7tWN49QKNe4cP.mp4?tag=21"
"1920519130941170088","https://t.co/0sUAawNN8S","zxx","Tweet","Donald J. Trump","realDonaldTrump","33801718","8699","17333","646","94256","3407","2025-05-09 00:40:16","https://x.com/realDonaldTrump/status/1920519130941170088","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","https://x.com/i/broadcasts/1djGXVvXgOjxZ","",""
"1919821368733888617","Democratic Rep. Jasmine Crockett accused of ‘abusing her power’ at airport after she cut passengers in wheelchairs https://t.co/b3dlA5LVIS https://t.co/R7kPGl7FWY","en","Retweet","New York Post","nypost","7932807","3825","6502","343","22180","492","2025-05-07 02:27:37","https://x.com/nypost/status/1919821368733888617","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","","https://trib.al/Dscc1R8","photo","https://pbs.twimg.com/media/GqSTXI8XgAAqAs6.jpg"
"1919944872020127980","https://t.co/44glnqT0VM","zxx","Tweet","Donald J. Trump","realDonaldTrump","40877480","17353","27506","1051","207433","5063","2025-05-07 10:38:22","https://x.com/realDonaldTrump/status/1919944872020127980","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1919944814201593856/vid/avc1/1364x720/G6ZCzkIyE11lytiJ.mp4?tag=21"
"1919447302982299811","https://t.co/JgZKhj4K1Z","zxx","Tweet","Donald J. Trump","realDonaldTrump","22734563","7926","11634","320","59730","1396","2025-05-06 01:41:13","https://x.com/realDonaldTrump/status/1919447302982299811","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","https://x.com/i/broadcasts/1kvJpydAjXwxE","",""
"1919420490663288913","This was so wonderful, 9 years ago today!","en","Tweet","Donald J. Trump","realDonaldTrump","72124626","17109","29157","2347","355666","10336","2025-05-05 23:54:40","https://x.com/realDonaldTrump/status/1919420490663288913","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"728297587418247168","Happy #CincoDeMayo! The best taco bowls are made in Trump Tower Grill. I love Hispanics! https://t.co/ufoTeQd8yA https://t.co/k01Mc6CuDI","en","Quoted","Donald J. Trump","realDonaldTrump","","21706","84952","13523","159287","4627","2016-05-06 02:57:30","https://x.com/realDonaldTrump/status/728297587418247168","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#CincoDeMayo","https://www.facebook.com/DonaldTrump/posts/10157008375200725:0","photo","https://pbs.twimg.com/media/ChtuyP0VEAQZlY1.jpg"
"1919398681423299068","https://t.co/EejkjieL01","zxx","Tweet","Donald J. Trump","realDonaldTrump","34127469","6200","24170","848","149215","4315","2025-05-05 22:28:01","https://x.com/realDonaldTrump/status/1919398681423299068","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1919398597226885120/vid/avc1/1280x720/XikH4dLLHpFKh2nN.mp4?tag=16"
"1919397513032790522","https://t.co/dZONBuFjpB","zxx","Tweet","Donald J. Trump","realDonaldTrump","23080781","4936","21042","705","124729","3140","2025-05-05 22:23:22","https://x.com/realDonaldTrump/status/1919397513032790522","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1919397415435501569/vid/avc1/1280x720/kgMrLcrftKZ_YJhS.mp4?tag=16"
"1919396921593958754","The Democrats are really out of control. They have lost everything, especially their minds! These Radical Left Lunatics are into the “Impeachment thing” again. They have already got two “No Name,” little respected Congressmen, total Whackjobs both, throwing the “Impeachment” of DONALD J. TRUMP around, for about the 20th time, even though they have no idea for what I would be Impeached. Maybe it should be for cleaning up the MESS that they left us on the Border, or the Highest Inflation in our Country’s History or, perhaps, it should be the incompetent Withdrawal from Afghanistan, or Russia, Russia, Russia/Ukraine, Ukraine, Ukraine, or the Attack of Israel on October 7th that only proceeded because they allowed Iran to regain Great Wealth. These Congressmen stated that, they didn’t know why they would Impeach me but, “We just want to do it.” The Republicans should start to think about expelling them from Congress for all of the crimes that they have committed, especially around Election time(s). These are very dishonest people that won’t let our Country heal! Why do we allow them to continuously use Impeachment as a weapon against the President of the United States who, by all accounts, is working hard to SAVE OUR COUNTRY. It’s the same playbook that they used in my First Term, and Republicans are not going to allow them to get away with it again. These are total LOWLIFES, who hate our Country, and everything it stands for. Perhaps we should start playing this game on them, and expel Democrats for the many crimes that they have committed — And these are REAL crimes. Remember, “Shifty” Adam Schiff demanded a Pardon, and they had to use the power of the Auto Pen, and a Full Pardon, for him and the Unselect Committee of Political Thugs, to save them from Expulsion, and probably worse!","en","Tweet","Donald J. Trump","realDonaldTrump","37663717","18067","34461","2586","205662","6647","2025-05-05 22:21:01","https://x.com/realDonaldTrump/status/1919396921593958754","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"1919395973802897676","REBUILD, AND OPEN ALCATRAZ! For too long, America has been plagued by vicious, violent, and repeat Criminal Offenders, the dregs of society, who will never contribute anything other than Misery and Suffering. When we were a more serious Nation, in times past, we did not hesitate to lock up the most dangerous criminals, and keep them far away from anyone they could harm. That’s the way it’s supposed to be. No longer will we tolerate these Serial Offenders who spread filth, bloodshed, and mayhem on our streets. That is why, today, I am directing the Bureau of Prisons, together with the Department of Justice, FBI, and Homeland Security, to reopen a substantially enlarged and rebuilt ALCATRAZ, to house America’s most ruthless and violent Offenders. We will no longer be held hostage to criminals, thugs, and Judges that are afraid to do their job and allow us to remove criminals, who came into our Country illegally. The reopening of ALCATRAZ will serve as a symbol of Law, Order, and JUSTICE. We will, MAKE AMERICA GREAT AGAIN!","en","Tweet","Donald J. Trump","realDonaldTrump","35641680","23968","38476","5230","243593","8029","2025-05-05 22:17:15","https://x.com/realDonaldTrump/status/1919395973802897676","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GqMQdw5XIAAHyJq.jpg"
"1919395751030923738","https://t.co/omDhYkn2PN","zxx","Tweet","Donald J. Trump","realDonaldTrump","40940495","17109","25863","2174","227059","4441","2025-05-05 22:16:22","https://x.com/realDonaldTrump/status/1919395751030923738","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/GqMQQwmX0AAAg4H.jpg"
"1918125229420732456","https://t.co/IDaLzWW3H5","zxx","Tweet","Donald J. Trump","realDonaldTrump","24567422","15604","30817","1547","168826","6888","2025-05-02 10:07:46","https://x.com/realDonaldTrump/status/1918125229420732456","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1918083329900896257/vid/avc1/1920x1080/LfxHMoQZV6zuYB_i.mp4?tag=16"
"1918125161058058627","https://t.co/30CHzvOXUY","zxx","Tweet","Donald J. Trump","realDonaldTrump","27870769","9593","37522","1316","169580","5009","2025-05-02 10:07:30","https://x.com/realDonaldTrump/status/1918125161058058627","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1918032363168100352/vid/avc1/1920x1080/gL5eF9o6Pq7PRj88.mp4?tag=16"
"1916861996021989540","Join me tomorrow, April 29th—in Warren, Michigan at 6:00PM Eastern! https://t.co/TptdFccVat","en","Tweet","Donald J. Trump","realDonaldTrump","35937003","18196","19969","1112","107173","1726","2025-04-28 22:28:08","https://x.com/realDonaldTrump/status/1916861996021989540","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","https://events.gop.com/events/president-donald-j-trump-to-hold-a-rally-in-warren-michigan","",""
"1915190100058923202","A conversation about online child predators with Homeland Security and John Rich: PLS Repost! https://t.co/zChy4K5HQU","en","Retweet","John Rich🇺🇸","johnrich","8062867","5102","11905","538","25030","2690","2025-04-24 07:44:37","https://x.com/johnrich/status/1915190100058923202","<a href=""http://erased8036141_052BSwz4Zo.com"" rel=""nofollow"">erased8036141_052BSwz4Zo</a>","","https://x.com/i/broadcasts/1ypJdZovBOYKW","",""
"1913359413215142354","Sleepy Joe Biden, THE WORST PRESIDENT IN THE HISTORY OF THE UNITED STATES, has allowed millions and millions of Criminals, many of them murderers, drug dealers, and people released from prisons and mental institutions from all around the world, to enter our Country through it’s very dangerous and ill conceived Open Border. Sorry, but it’s my job to get these killers and thugs out of here. THAT’S WHAT I GOT ELECTED TO DO. MAGA!","en","Tweet","Donald J. Trump","realDonaldTrump","77088975","57371","52625","5330","371402","10585","2025-04-19 06:30:07","https://x.com/realDonaldTrump/status/1913359413215142354","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"1913359035132158083","Following my Day One Executive Order, the Office of Personnel Management will be issuing new Civil Service Regulations for career government employees. Moving forward, career government employees, working on policy matters, will be classified as “Schedule Policy/Career,” and will be held to the highest standards of conduct and performance. If these government workers refuse to advance the policy interests of the President, or are engaging in corrupt behavior, they should no longer have a job. This is common sense, and will allow the federal government to finally be “run like a business.” We must root out corruption and implement accountability in our Federal Workforce!","en","Tweet","Donald J. Trump","realDonaldTrump","49880666","17090","32417","2381","193891","5266","2025-04-19 06:28:37","https://x.com/realDonaldTrump/status/1913359035132158083","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"1913358867708493982","This is the hand of the man that the Democrats feel should be brought back to the United States, because he is such “a fine and innocent person.” They said he is not a member of MS-13, even though he’s got MS-13 tattooed onto his knuckles, and two Highly Respected Courts found that he was a member of MS-13, beat up his wife, etc. I was elected to take bad people out of the United States, among other things. I must be allowed to do my job. MAKE AMERICA GREAT AGAIN!","en","Tweet","Donald J. Trump","realDonaldTrump","81277857","39684","76106","6356","469055","17199","2025-04-19 06:27:57","https://x.com/realDonaldTrump/status/1913358867708493982","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","photo","https://pbs.twimg.com/media/Go2dv7oXAAAybJT.jpg"
"1912502477359894605","https://t.co/Y6OFeGKS4l","zxx","Tweet","Donald J. Trump","realDonaldTrump","41973205","18594","21613","1884","144829","9984","2025-04-16 21:44:57","https://x.com/realDonaldTrump/status/1912502477359894605","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1912502420581584896/vid/avc1/632x360/gVAYXy9zrR8nxw0F.mp4?tag=16"
"1909258878035828788","The United States has a chance to do something that should have been done DECADES AGO. Don’t be Weak! Don’t be Stupid! Don’t be a PANICAN (A new party based on Weak and Stupid people!). Be Strong, Courageous, and Patient, and GREATNESS will be the result!","en","Tweet","Donald J. Trump","realDonaldTrump","94948677","65571","67800","10276","480952","15100","2025-04-07 22:56:03","https://x.com/realDonaldTrump/status/1909258878035828788","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"1909258777380974625","Oil prices are down, interest rates are down (the slow moving Fed should cut rates!), food prices are down, there is NO INFLATION, and the long time abused USA is bringing in Billions of Dollars a week from the abusing countries on Tariffs that are already in place. This is despite the fact that the biggest abuser of them all, China, whose markets are crashing, just raised its Tariffs by 34%, on top of its long term ridiculously high Tariffs (Plus!), not acknowledging my warning for abusing countries not to retaliate. They’ve made enough, for decades, taking advantage of the Good OL’ USA! Our past “leaders” are to blame for allowing this, and so much else, to happen to our Country. MAKE AMERICA GREAT AGAIN!","en","Tweet","Donald J. Trump","realDonaldTrump","109178187","53103","64356","9400","479552","20169","2025-04-07 22:55:39","https://x.com/realDonaldTrump/status/1909258777380974625","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","",""
"1908300360810479821","These Houthis gathered for instructions on an attack. Oops, there will be no attack by these Houthis! 

They will never sink our ships again! https://t.co/lEzfyDgWP5","en","Tweet","Donald J. Trump","realDonaldTrump","144016120","70154","57173","23002","453968","37937","2025-04-05 07:27:15","https://x.com/realDonaldTrump/status/1908300360810479821","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1908300301850779648/vid/avc1/1080x604/3lZUOyCEzmuZY0bj.mp4?tag=16"
"1907782254572470670","https://t.co/ZoSf5TdLqo","zxx","Tweet","Donald J. Trump","realDonaldTrump","39877638","25865","29840","1956","172966","6364","2025-04-03 21:08:29","https://x.com/realDonaldTrump/status/1907782254572470670","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1907777886095912960/vid/avc1/1920x1080/oEnF98wBlPMwznao.mp4?tag=16"
"1907525286150754745","https://t.co/CdTzF2sfMZ","zxx","Tweet","Donald J. Trump","realDonaldTrump","41492288","13542","22464","1261","113303","4534","2025-04-03 04:07:22","https://x.com/realDonaldTrump/status/1907525286150754745","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","https://x.com/i/broadcasts/1DXGyqbjAoVGM","",""
"1907459922113028104","https://t.co/k8Eh7B8fq3","zxx","Tweet","Donald J. Trump","realDonaldTrump","47757521","12475","28038","1638","150139","7434","2025-04-02 23:47:38","https://x.com/realDonaldTrump/status/1907459922113028104","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","video","https://video.twimg.com/amplify_video/1907459768446300162/vid/avc1/1280x720/SsWWd7-MwJoL4TQj.mp4?tag=16"
